index,date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
303,2021-10-13,AK,Alaska,1095895.0,818386.0,1890.0,1295.0,2401.43,1773.0
304,2021-10-14,AK,Alaska,1097095.0,820703.0,1200.0,2317.0,1982.86,1828.57
305,2021-10-15,AK,Alaska,1108945.0,823566.0,11850.0,2863.0,2810.0,1904.0
306,2021-10-16,AK,Alaska,1110405.0,827164.0,1460.0,3598.0,2482.86,2119.57
307,2021-10-17,AK,Alaska,1109985.0,827193.0,-420.0,29.0,2422.86,2121.14
308,2021-10-18,AK,Alaska,1109985.0,827197.0,0.0,4.0,2422.86,1497.14
309,2021-10-19,AK,Alaska,1111295.0,844953.0,1310.0,17756.0,2470.0,3980.29
310,2021-10-20,AK,Alaska,1120305.0,845003.0,9010.0,50.0,3487.14,3802.43
311,2021-10-21,AK,Alaska,1125115.0,847207.0,4810.0,2204.0,4002.86,3786.29
312,2021-10-22,AK,Alaska,1128425.0,849541.0,3310.0,2334.0,2782.86,3710.71
313,2021-10-23,AK,Alaska,1131045.0,852106.0,2620.0,2565.0,2948.57,3563.14
314,2021-10-24,AK,Alaska,1130625.0,854656.0,-420.0,2550.0,2948.57,3923.29
315,2021-10-25,AK,Alaska,1130765.0,856505.0,140.0,1849.0,2968.57,4186.86
316,2021-10-26,AK,Alaska,1134615.0,857746.0,3850.0,1241.0,3331.43,1827.57
317,2021-10-27,AK,Alaska,1135685.0,860049.0,1070.0,2303.0,2197.14,2149.43
318,2021-10-28,AK,Alaska,1140925.0,863531.0,5240.0,3482.0,2258.57,2332.0
319,2021-10-29,AK,Alaska,1153055.0,867221.0,12130.0,3690.0,3518.57,2525.71
320,2021-10-30,AK,Alaska,1155265.0,871548.0,2210.0,4327.0,3460.0,2777.43
321,2021-10-31,AK,Alaska,1155005.0,871621.0,-260.0,73.0,3482.86,2423.57
322,2021-11-01,AK,Alaska,1155005.0,877941.0,0.0,6320.0,3462.86,3062.29
323,2021-11-02,AK,Alaska,1182405.0,879394.0,27400.0,1453.0,6827.14,3092.57
324,2021-11-03,AK,Alaska,1198225.0,879430.0,15820.0,36.0,8934.29,2768.71
325,2021-11-04,AK,Alaska,1205905.0,879619.0,7680.0,189.0,9282.86,2298.29
326,2021-11-05,AK,Alaska,1213025.0,887652.0,7120.0,8033.0,8567.14,2918.71
327,2021-11-06,AK,Alaska,1212765.0,891150.0,-260.0,3498.0,8214.29,2800.29
328,2021-11-07,AK,Alaska,1213565.0,891194.0,800.0,44.0,8365.71,2796.14
329,2021-11-08,AK,Alaska,1213565.0,897495.0,0.0,6301.0,8365.71,2793.43
330,2021-11-09,AK,Alaska,1219685.0,898205.0,6120.0,710.0,5325.71,2687.29
331,2021-11-10,AK,Alaska,1226085.0,900255.0,6400.0,2050.0,3980.0,2975.0
332,2021-11-11,AK,Alaska,1231935.0,906157.0,5850.0,5902.0,3718.57,3791.14
333,2021-11-12,AK,Alaska,1237545.0,906244.0,5610.0,87.0,3502.86,2656.0
334,2021-11-13,AK,Alaska,1240685.0,912357.0,3140.0,6113.0,3988.57,3029.57
335,2021-11-14,AK,Alaska,1240245.0,917452.0,-440.0,5095.0,3811.43,3751.14
336,2021-11-15,AK,Alaska,1240245.0,920191.0,0.0,2739.0,3811.43,3242.29
337,2021-11-16,AK,Alaska,1244055.0,920191.0,3810.0,0.0,3481.43,3140.86
338,2021-11-17,AK,Alaska,1247855.0,927753.0,3800.0,7562.0,3110.0,3928.29
339,2021-11-18,AK,Alaska,1253955.0,930894.0,6100.0,3141.0,3145.71,3533.86
340,2021-11-19,AK,Alaska,1254495.0,934076.0,540.0,3182.0,2421.43,3976.0
341,2021-11-20,AK,Alaska,1261415.0,937086.0,6920.0,3010.0,2961.43,3532.71
342,2021-11-21,AK,Alaska,1261275.0,937235.0,-140.0,149.0,3004.29,2826.14
343,2021-11-22,AK,Alaska,1261275.0,937325.0,0.0,90.0,3004.29,2447.71
344,2021-11-23,AK,Alaska,1265915.0,943975.0,4640.0,6650.0,3122.86,3397.71
345,2021-11-24,AK,Alaska,1269725.0,946031.0,3810.0,2056.0,3124.29,2611.14
346,2021-11-25,AK,Alaska,1269725.0,946031.0,0.0,0.0,2252.86,2162.43
347,2021-11-26,AK,Alaska,1269725.0,946031.0,0.0,0.0,2175.71,1707.86
348,2021-11-27,AK,Alaska,1269725.0,946031.0,0.0,0.0,1187.14,1277.86
349,2021-11-28,AK,Alaska,1269725.0,946031.0,0.0,0.0,1207.14,1256.57
350,2021-11-29,AK,Alaska,1269085.0,949474.0,-640.0,3443.0,1115.71,1735.57
351,2021-11-30,AK,Alaska,1272385.0,957508.0,3300.0,8034.0,924.29,1933.29
352,2021-12-01,AK,Alaska,1275585.0,959867.0,3200.0,2359.0,837.14,1976.57
353,2021-12-02,AK,Alaska,1281415.0,963790.0,5830.0,3923.0,1670.0,2537.0
354,2021-12-03,AK,Alaska,1291135.0,967612.0,9720.0,3822.0,3058.57,3083.0
355,2021-12-04,AK,Alaska,1290675.0,971750.0,-460.0,4138.0,2992.86,3674.14
356,2021-12-05,AK,Alaska,1289555.0,971777.0,-1120.0,27.0,2832.86,3678.0
357,2021-12-06,AK,Alaska,1289415.0,979003.0,-140.0,7226.0,2904.29,4218.43
358,2021-12-07,AK,Alaska,1290115.0,979906.0,700.0,903.0,2532.86,3199.71
359,2021-12-08,AK,Alaska,1298855.0,982461.0,8740.0,2555.0,3324.29,3227.71
360,2021-12-09,AK,Alaska,1300725.0,985628.0,1870.0,3167.0,2758.57,3119.71
361,2021-12-10,AK,Alaska,1307165.0,988502.0,6440.0,2874.0,2290.0,2984.29
362,2021-12-11,AK,Alaska,1308635.0,990974.0,1470.0,2472.0,2565.71,2746.29
363,2021-12-12,AK,Alaska,1308215.0,990985.0,-420.0,11.0,2665.71,2744.0
364,2021-12-13,AK,Alaska,1308075.0,995545.0,-140.0,4560.0,2665.71,2363.14
365,2021-12-14,AK,Alaska,1310175.0,996579.0,2100.0,1034.0,2865.71,2381.86
366,2021-12-15,AK,Alaska,1311475.0,998574.0,1300.0,1995.0,1802.86,2301.86
367,2021-12-16,AK,Alaska,1319215.0,1001669.0,7740.0,3095.0,2641.43,2291.57
368,2021-12-17,AK,Alaska,1321285.0,1003930.0,2070.0,2261.0,2017.14,2204.0
369,2021-12-18,AK,Alaska,1318885.0,1005798.0,-2400.0,1868.0,1464.29,2117.71
370,2021-12-19,AK,Alaska,1316305.0,1005798.0,-2580.0,0.0,1155.71,2116.14
371,2021-12-20,AK,Alaska,1316025.0,1005845.0,-280.0,47.0,1135.71,1471.43
372,2021-12-21,AK,Alaska,1316925.0,1010674.0,900.0,4829.0,964.29,2013.57
373,2021-12-22,AK,Alaska,1320295.0,1012780.0,3370.0,2106.0,1260.0,2029.43
374,2021-12-23,AK,Alaska,1322225.0,1015137.0,1930.0,2357.0,430.0,1924.0
375,2021-12-24,AK,Alaska,1323225.0,1015205.0,1000.0,68.0,277.14,1610.71
376,2021-12-25,AK,Alaska,1323225.0,1015239.0,0.0,34.0,620.0,1348.71
377,2021-12-26,AK,Alaska,1319585.0,1015239.0,-3640.0,0.0,468.57,1348.71
378,2021-12-27,AK,Alaska,1319025.0,1015258.0,-560.0,19.0,428.57,1344.71
379,2021-12-28,AK,Alaska,1319025.0,1021090.0,0.0,5832.0,300.0,1488.0
380,2021-12-29,AK,Alaska,1321025.0,1022703.0,2000.0,1613.0,104.29,1417.57
381,2021-12-30,AK,Alaska,1320615.0,1024695.0,-410.0,1992.0,-230.0,1365.43
382,2021-12-31,AK,Alaska,1320555.0,1026473.0,-60.0,1778.0,-381.43,1609.71
383,2022-01-01,AK,Alaska,1317475.0,1026497.0,-3080.0,24.0,-821.43,1608.29
384,2022-01-02,AK,Alaska,1314655.0,1026497.0,-2820.0,0.0,-704.29,1608.29
385,2022-01-03,AK,Alaska,1314315.0,1029914.0,-340.0,3417.0,-672.86,2093.71
386,2022-01-04,AK,Alaska,1314415.0,1030144.0,100.0,230.0,-658.57,1293.43
387,2022-01-05,AK,Alaska,1318725.0,1031775.0,4310.0,1631.0,-328.57,1296.0
388,2022-01-06,AK,Alaska,1343785.0,1033747.0,25060.0,1972.0,3310.0,1293.14
389,2022-01-07,AK,Alaska,1343785.0,1035725.0,0.0,1978.0,3318.57,1321.71
390,2022-01-08,AK,Alaska,1352405.0,1037769.0,8620.0,2044.0,4990.0,1610.29
391,2022-01-09,AK,Alaska,1352405.0,1037875.0,0.0,106.0,5392.86,1625.43
392,2022-01-10,AK,Alaska,1352405.0,1037878.0,0.0,3.0,5441.43,1137.71
393,2022-01-11,AK,Alaska,1354905.0,1042208.0,2500.0,4330.0,5784.29,1723.43
394,2022-01-12,AK,Alaska,1357405.0,1043804.0,2500.0,1596.0,5525.71,1718.43
395,2022-01-13,AK,Alaska,1360505.0,1045775.0,3100.0,1971.0,2388.57,1718.29
396,2022-01-14,AK,Alaska,1362405.0,1046079.0,1900.0,304.0,2660.0,1479.14
397,2022-01-15,AK,Alaska,1363605.0,1049726.0,1200.0,3647.0,1600.0,1708.14
398,2022-01-16,AK,Alaska,1363605.0,1049823.0,0.0,97.0,1600.0,1706.86
399,2022-01-17,AK,Alaska,1363605.0,1049823.0,0.0,0.0,1600.0,1706.43
400,2022-01-18,AK,Alaska,1364205.0,1053332.0,600.0,3509.0,1328.57,1589.14
401,2022-01-19,AK,Alaska,1366305.0,1054116.0,2100.0,784.0,1271.43,1473.14
402,2022-01-20,AK,Alaska,1371105.0,1055678.0,4800.0,1562.0,1514.29,1414.71
403,2022-01-21,AK,Alaska,1375005.0,1057386.0,3900.0,1708.0,1800.0,1615.29
404,2022-01-22,AK,Alaska,1376605.0,1059021.0,1600.0,1635.0,1857.14,1327.86
405,2022-01-23,AK,Alaska,1376605.0,1059073.0,0.0,52.0,1857.14,1321.43
406,2022-01-24,AK,Alaska,1376605.0,1061871.0,0.0,2798.0,1857.14,1721.14
407,2022-01-25,AK,Alaska,1377705.0,1062252.0,1100.0,381.0,1928.57,1274.29
408,2022-01-26,AK,Alaska,1384505.0,1063144.0,6800.0,892.0,2600.0,1289.71
409,2022-01-27,AK,Alaska,1387505.0,1064346.0,3000.0,1202.0,2342.86,1238.29
410,2022-01-28,AK,Alaska,1391105.0,1065580.0,3600.0,1234.0,2300.0,1170.57
411,2022-01-29,AK,Alaska,1391705.0,1067016.0,600.0,1436.0,2157.14,1142.14
412,2022-01-30,AK,Alaska,1391705.0,1067052.0,0.0,36.0,2157.14,1139.86
413,2022-01-31,AK,Alaska,1391705.0,1069009.0,0.0,1957.0,2157.14,1019.71
414,2022-02-01,AK,Alaska,1395205.0,1069440.0,3500.0,431.0,2500.0,1026.86
415,2022-02-02,AK,Alaska,1396205.0,1069609.0,1000.0,169.0,1671.43,923.57
416,2022-02-03,AK,Alaska,1401605.0,1065664.0,5400.0,-3945.0,2014.29,188.29
417,2022-02-04,AK,Alaska,1402005.0,1066697.0,400.0,1033.0,1557.14,159.57
418,2022-02-05,AK,Alaska,1402705.0,1067650.0,700.0,953.0,1571.43,90.57
419,2022-02-06,AK,Alaska,1402705.0,1067695.0,0.0,45.0,1571.43,91.86
420,2022-02-07,AK,Alaska,1402705.0,1069334.0,0.0,1639.0,1571.43,46.43
421,2022-02-08,AK,Alaska,1403705.0,1069547.0,1000.0,213.0,1214.29,15.29
422,2022-02-09,AK,Alaska,1406105.0,1069654.0,2400.0,107.0,1414.29,6.43
423,2022-02-10,AK,Alaska,1409405.0,1069743.0,3300.0,89.0,1114.29,582.71
424,2022-02-11,AK,Alaska,1410905.0,1072426.0,1500.0,2683.0,1271.43,818.43
425,2022-02-12,AK,Alaska,1412105.0,1073457.0,1200.0,1031.0,1342.86,829.57
426,2022-02-13,AK,Alaska,1412105.0,1073480.0,0.0,23.0,1342.86,826.43
427,2022-02-14,AK,Alaska,1412105.0,1073480.0,0.0,0.0,1342.86,592.29
428,2022-02-15,AK,Alaska,1414005.0,1074888.0,1900.0,1408.0,1471.43,763.0
429,2022-02-16,AK,Alaska,1415905.0,1074946.0,1900.0,58.0,1400.0,756.0
430,2022-02-17,AK,Alaska,1424965.0,1089446.0,9060.0,14500.0,2222.86,2814.71
431,2022-02-18,AK,Alaska,1428665.0,1090290.0,3700.0,844.0,2537.14,2552.0
432,2022-02-19,AK,Alaska,1430265.0,1090981.0,1600.0,691.0,2594.29,2503.43
433,2022-02-20,AK,Alaska,1430265.0,1090982.0,0.0,1.0,2594.29,2500.29
434,2022-02-21,AK,Alaska,1430265.0,1090982.0,0.0,0.0,2594.29,2500.29
435,2022-02-22,AK,Alaska,1430365.0,1092635.0,100.0,1653.0,2337.14,2535.29
436,2022-02-23,AK,Alaska,1432465.0,1092637.0,2100.0,2.0,2365.71,2527.29
437,2022-02-24,AK,Alaska,1436865.0,1093808.0,4400.0,1171.0,1700.0,623.14
438,2022-02-25,AK,Alaska,1442065.0,1093812.0,5200.0,4.0,1914.29,503.14
439,2022-02-26,AK,Alaska,1443865.0,1093935.0,1800.0,123.0,1942.86,422.0
440,2022-02-27,AK,Alaska,1443865.0,1095815.0,0.0,1880.0,1942.86,690.43
441,2022-02-28,AK,Alaska,1443865.0,1095817.0,0.0,2.0,1942.86,690.71
442,2022-03-01,AK,Alaska,1445865.0,1095853.0,2000.0,36.0,2214.29,459.71
443,2022-03-02,AK,Alaska,1446165.0,1096833.0,300.0,980.0,1957.14,599.43
444,2022-03-03,AK,Alaska,1449265.0,1096842.0,3100.0,9.0,1771.43,433.43
445,2022-03-04,AK,Alaska,1451365.0,1098214.0,2100.0,1372.0,1328.57,628.86
446,2022-03-05,AK,Alaska,1453765.0,1098366.0,2400.0,152.0,1414.29,633.0
447,2022-03-06,AK,Alaska,1453765.0,1098418.0,0.0,52.0,1414.29,371.86
448,2022-03-07,AK,Alaska,1453765.0,1099705.0,0.0,1287.0,1414.29,555.43
449,2022-03-08,AK,Alaska,1455365.0,1104845.0,1600.0,5140.0,1357.14,1284.57
450,2022-03-09,AK,Alaska,1456365.0,1105378.0,1000.0,533.0,1457.14,1220.71
451,2022-03-10,AK,Alaska,1458665.0,1106099.0,2300.0,721.0,1342.86,1322.43
452,2022-03-11,AK,Alaska,1460065.0,1106583.0,1400.0,484.0,1242.86,1195.57
453,2022-03-12,AK,Alaska,1460065.0,1107118.0,0.0,535.0,900.0,1250.29
454,2022-03-13,AK,Alaska,1460065.0,1107149.0,0.0,31.0,900.0,1247.29
455,2022-03-14,AK,Alaska,1462565.0,1107149.0,2500.0,0.0,1257.14,1063.43
456,2022-03-15,AK,Alaska,1463365.0,1107985.0,800.0,836.0,1142.86,448.57
457,2022-03-16,AK,Alaska,1464865.0,1108025.0,1500.0,40.0,1214.29,378.14
458,2022-03-17,AK,Alaska,1467065.0,1108082.0,2200.0,57.0,1200.0,283.29
459,2022-03-18,AK,Alaska,1469265.0,1108238.0,2200.0,156.0,1314.29,236.43
460,2022-03-19,AK,Alaska,1469265.0,1109755.0,0.0,1517.0,1314.29,376.71
461,2022-03-20,AK,Alaska,1469265.0,1109810.0,0.0,55.0,1314.29,380.14
462,2022-03-21,AK,Alaska,1469265.0,1110575.0,0.0,765.0,957.14,489.43
463,2022-03-22,AK,Alaska,1469265.0,1110690.0,0.0,115.0,842.86,386.43
464,2022-03-23,AK,Alaska,1475565.0,1112124.0,6300.0,1434.0,1528.57,585.57
465,2022-03-24,AK,Alaska,1478465.0,1112545.0,2900.0,421.0,1628.57,637.57
466,2022-03-25,AK,Alaska,1480065.0,1112963.0,1600.0,418.0,1542.86,675.0
467,2022-03-26,AK,Alaska,1482165.0,1113188.0,2100.0,225.0,1842.86,490.43
468,2022-03-27,AK,Alaska,1482265.0,1113386.0,100.0,198.0,1857.14,510.86
469,2022-03-28,AK,Alaska,1482265.0,1114710.0,0.0,1324.0,1857.14,590.71
470,2022-03-29,AK,Alaska,1482865.0,1114783.0,600.0,73.0,1942.86,584.71
471,2022-03-30,AK,Alaska,1484765.0,1114829.0,1900.0,46.0,1314.29,386.43
472,2022-03-31,AK,Alaska,1486365.0,1115657.0,1600.0,828.0,1128.57,444.57
473,2022-04-01,AK,Alaska,1486365.0,1116746.0,0.0,1089.0,900.0,540.43
474,2022-04-02,AK,Alaska,1488765.0,1119337.0,2400.0,2591.0,942.86,878.43
475,2022-04-03,AK,Alaska,1488865.0,1119377.0,100.0,40.0,942.86,855.86
476,2022-04-04,AK,Alaska,1488865.0,1119377.0,0.0,0.0,942.86,666.71
477,2022-04-05,AK,Alaska,1490565.0,1121905.0,1700.0,2528.0,1100.0,1017.43
478,2022-04-06,AK,Alaska,1494765.0,1121943.0,4200.0,38.0,1428.57,1016.29
479,2022-04-07,AK,Alaska,1499265.0,1124251.0,4500.0,2308.0,1842.86,1227.71
480,2022-04-08,AK,Alaska,1502265.0,1124352.0,3000.0,101.0,2271.43,1086.57
481,2022-04-09,AK,Alaska,1502265.0,1124491.0,0.0,139.0,1928.57,736.29
482,2022-04-10,AK,Alaska,1504665.0,1124568.0,2400.0,77.0,2257.14,741.57
483,2022-04-11,AK,Alaska,1504665.0,1128898.0,0.0,4330.0,2257.14,1360.14
484,2022-04-12,AK,Alaska,1508765.0,1129199.0,4100.0,301.0,2600.0,1042.0
485,2022-04-13,AK,Alaska,1510465.0,1130187.0,1700.0,988.0,2242.86,1177.71
486,2022-04-14,AK,Alaska,1513465.0,1130226.0,3000.0,39.0,2028.57,853.57
487,2022-04-15,AK,Alaska,1515365.0,1132561.0,1900.0,2335.0,1871.43,1172.71
488,2022-04-16,AK,Alaska,1516265.0,1133710.0,900.0,1149.0,2000.0,1317.0
489,2022-04-17,AK,Alaska,1516565.0,1133767.0,300.0,57.0,1700.0,1314.14
490,2022-04-18,AK,Alaska,1516565.0,1133767.0,0.0,0.0,1700.0,695.57
491,2022-04-19,AK,Alaska,1516565.0,1135566.0,0.0,1799.0,1114.29,909.57
492,2022-04-20,AK,Alaska,1523965.0,1136889.0,7400.0,1323.0,1928.57,957.43
493,2022-04-21,AK,Alaska,1527365.0,1137994.0,3400.0,1105.0,1985.71,1109.71
494,2022-04-22,AK,Alaska,1527965.0,1139041.0,600.0,1047.0,1800.0,925.71
495,2022-04-23,AK,Alaska,1529365.0,1140115.0,1400.0,1074.0,1871.43,915.0
496,2022-04-24,AK,Alaska,1529465.0,1140160.0,100.0,45.0,1842.86,913.29
497,2022-04-25,AK,Alaska,1529465.0,1141537.0,0.0,1377.0,1842.86,1110.0
498,2022-04-26,AK,Alaska,1530465.0,1141726.0,1000.0,189.0,1985.71,880.0
499,2022-04-27,AK,Alaska,1531765.0,1142314.0,1300.0,588.0,1114.29,775.0
500,2022-04-28,AK,Alaska,1535565.0,1143255.0,3800.0,941.0,1171.43,751.57
501,2022-04-29,AK,Alaska,1537865.0,1143412.0,2300.0,157.0,1414.29,624.43
502,2022-04-30,AK,Alaska,1538665.0,1145077.0,800.0,1665.0,1328.57,708.86
503,2022-05-01,AK,Alaska,1538965.0,1145164.0,300.0,87.0,1357.14,714.86
504,2022-05-02,AK,Alaska,1538965.0,1146665.0,0.0,1501.0,1357.14,732.57
505,2022-05-03,AK,Alaska,1540865.0,1146883.0,1900.0,218.0,1485.71,736.71
506,2022-05-04,AK,Alaska,1542965.0,1147491.0,2100.0,608.0,1600.0,739.57
507,2022-05-05,AK,Alaska,1546365.0,1148357.0,3400.0,866.0,1542.86,728.86
508,2022-05-06,AK,Alaska,1549365.0,1149073.0,3000.0,716.0,1642.86,808.71
509,2022-05-07,AK,Alaska,1550165.0,1149280.0,800.0,207.0,1642.86,600.43
510,2022-05-08,AK,Alaska,1550265.0,1149342.0,100.0,62.0,1614.29,596.86
511,2022-05-09,AK,Alaska,1550265.0,1149342.0,0.0,0.0,1614.29,382.43
512,2022-05-10,AK,Alaska,1551565.0,1149342.0,1300.0,0.0,1528.57,351.29
513,2022-05-11,AK,Alaska,1553165.0,1152460.0,1600.0,3118.0,1457.14,709.86
514,2022-05-12,AK,Alaska,1556165.0,1152507.0,3000.0,47.0,1400.0,592.86
515,2022-05-13,AK,Alaska,1558765.0,1153223.0,2600.0,716.0,1342.86,592.86
516,2022-05-14,AK,Alaska,1561065.0,1153294.0,2300.0,71.0,1557.14,573.43
517,2022-05-15,AK,Alaska,1561365.0,1153357.0,300.0,63.0,1585.71,573.57
518,2022-05-16,AK,Alaska,1561365.0,1155005.0,0.0,1648.0,1585.71,809.0
519,2022-05-17,AK,Alaska,1564365.0,1155037.0,3000.0,32.0,1828.57,813.57
520,2022-05-18,AK,Alaska,1567265.0,1155236.0,2900.0,199.0,2014.29,396.57
521,2022-05-19,AK,Alaska,1570765.0,1156712.0,3500.0,1476.0,2085.71,600.71
522,2022-05-20,AK,Alaska,1572365.0,1156805.0,1600.0,93.0,1942.86,511.71
523,2022-05-21,AK,Alaska,1573965.0,1156870.0,1600.0,65.0,1842.86,510.86
524,2022-05-22,AK,Alaska,1573965.0,1156926.0,0.0,56.0,1800.0,509.86
525,2022-05-23,AK,Alaska,1573965.0,1158819.0,0.0,1893.0,1800.0,544.86
526,2022-05-24,AK,Alaska,1573965.0,1158836.0,0.0,17.0,1371.43,542.71
527,2022-05-25,AK,Alaska,1576065.0,1159990.0,2100.0,1154.0,1257.14,679.14
528,2022-05-26,AK,Alaska,1578765.0,1161182.0,2700.0,1192.0,1142.86,638.57
529,2022-05-27,AK,Alaska,1579965.0,1161268.0,1200.0,86.0,1085.71,637.57
530,2022-05-28,AK,Alaska,1582565.0,1162976.0,2600.0,1708.0,1228.57,872.29
531,2022-05-29,AK,Alaska,1582865.0,1163029.0,300.0,53.0,1271.43,871.86
532,2022-05-30,AK,Alaska,1582865.0,1163029.0,0.0,0.0,1271.43,601.43
533,2022-05-31,AK,Alaska,1582865.0,1163029.0,0.0,0.0,1271.43,599.0
534,2022-06-01,AK,Alaska,1583765.0,1164103.0,900.0,1074.0,1100.0,587.57
535,2022-06-02,AK,Alaska,1586465.0,1165055.0,2700.0,952.0,1100.0,553.29
536,2022-06-03,AK,Alaska,1589365.0,1165692.0,2900.0,637.0,1342.86,632.0
537,2022-06-04,AK,Alaska,1592665.0,1165887.0,3300.0,195.0,1442.86,415.86
538,2022-06-05,AK,Alaska,1593965.0,1165893.0,1300.0,6.0,1585.71,409.14
539,2022-06-06,AK,Alaska,1593965.0,1167414.0,0.0,1521.0,1585.71,626.43
540,2022-06-07,AK,Alaska,1594465.0,1167569.0,500.0,155.0,1657.14,648.57
541,2022-06-08,AK,Alaska,1595965.0,1167570.0,1500.0,1.0,1742.86,495.29
542,2022-06-09,AK,Alaska,1597965.0,1168522.0,2000.0,952.0,1642.86,495.29
543,2022-06-10,AK,Alaska,1601265.0,1168528.0,3300.0,6.0,1700.0,405.14
544,2022-06-11,AK,Alaska,1603265.0,1168545.0,2000.0,17.0,1514.29,379.71
545,2022-06-12,AK,Alaska,1603365.0,1168555.0,100.0,10.0,1342.86,380.29
546,2022-06-13,AK,Alaska,1603365.0,1168555.0,0.0,0.0,1342.86,163.0
547,2022-06-14,AK,Alaska,1605465.0,1171298.0,2100.0,2743.0,1571.43,532.71
548,2022-06-15,AK,Alaska,1607365.0,1171757.0,1900.0,459.0,1628.57,598.14
549,2022-06-16,AK,Alaska,1609665.0,1171773.0,2300.0,16.0,1671.43,464.43
550,2022-06-22,AK,Alaska,1617965.0,1174116.0,8300.0,2343.0,2385.71,798.29
551,2022-06-29,AK,Alaska,1667765.0,1174755.0,49800.0,639.0,9214.29,887.14
552,2022-07-06,AK,Alaska,1675765.0,1178111.0,8000.0,3356.0,10342.86,1365.14
553,2022-07-13,AK,Alaska,1685265.0,1181814.0,9500.0,3703.0,11700.0,1894.14
554,2022-07-20,AK,Alaska,1698965.0,1186419.0,13700.0,4605.0,13357.14,2160.14
555,2022-07-27,AK,Alaska,1707765.0,1189864.0,8800.0,3445.0,14342.86,2586.71
556,2022-08-03,AK,Alaska,1721465.0,1193878.0,13700.0,4014.0,15971.43,3157.86
557,2022-08-10,AK,Alaska,1732765.0,1197172.0,11300.0,3294.0,16400.0,3293.71
558,2022-08-17,AK,Alaska,1743565.0,1197356.0,10800.0,184.0,10828.57,3228.71
559,2022-08-24,AK,Alaska,1753165.0,1202497.0,9600.0,5141.0,11057.14,3483.71
560,2022-08-31,AK,Alaska,1761865.0,1204769.0,8700.0,2272.0,10942.86,3279.29
561,2022-09-07,AK,Alaska,1769065.0,1204887.0,7200.0,118.0,10014.29,2638.29
562,2022-09-14,AK,Alaska,1808465.0,1209093.0,39400.0,4206.0,14385.71,2747.0
563,2022-09-21,AK,Alaska,1832565.0,1216011.0,24100.0,6918.0,15871.43,3161.86
564,2022-09-28,AK,Alaska,1864265.0,1224705.0,31700.0,8694.0,18785.71,3933.29
565,2022-10-05,AK,Alaska,1886465.0,1235188.0,22200.0,10483.0,20414.29,5404.57
566,2022-10-12,AK,Alaska,1911665.0,1244818.0,25200.0,9630.0,22642.86,6045.86
567,2022-10-19,AK,Alaska,1933865.0,1253333.0,22200.0,8515.0,24571.43,6937.71
568,2022-10-26,AK,Alaska,1947065.0,1262205.0,13200.0,8872.0,25428.57,8188.29
569,2022-11-02,AK,Alaska,1981305.0,1269692.0,34240.0,7487.0,24691.43,8657.0
570,2022-11-09,AK,Alaska,1980965.0,1276350.0,-340.0,6658.0,21200.0,8619.86
571,2022-11-16,AK,Alaska,1998565.0,1282694.0,17600.0,6344.0,19185.71,8284.14
572,2022-11-23,AK,Alaska,2012565.0,1287892.0,14000.0,5198.0,18014.29,7529.14
573,2022-11-30,AK,Alaska,2017415.0,1291050.0,4850.0,3158.0,15107.14,6604.57
574,2022-12-07,AK,Alaska,2036055.0,1295275.0,18640.0,4225.0,14598.57,5991.71
575,2022-12-14,AK,Alaska,2046575.0,1298410.0,10520.0,3135.0,14215.71,5172.14
576,2022-12-21,AK,Alaska,2063735.0,1301634.0,17160.0,3224.0,11775.71,4563.14
577,2022-12-28,AK,Alaska,2066295.0,1303955.0,2560.0,2321.0,12190.0,3943.57
578,2023-01-04,AK,Alaska,2070255.0,1306133.0,3960.0,2178.0,10241.43,3348.43
579,2023-01-11,AK,Alaska,2080445.0,1308299.0,10190.0,2166.0,9697.14,2915.29
580,2023-01-18,AK,Alaska,2087145.0,1311019.0,6700.0,2720.0,9961.43,2852.71
581,2023-01-25,AK,Alaska,2095915.0,1312597.0,8770.0,1578.0,8551.43,2474.57
582,2023-02-01,AK,Alaska,2100055.0,1314171.0,4140.0,1574.0,7640.0,2251.57
583,2023-02-08,AK,Alaska,2107875.0,1315549.0,7820.0,1378.0,6305.71,1987.86
584,2023-02-15,AK,Alaska,2116435.0,1316657.0,8560.0,1108.0,7162.86,1814.57
585,2020-12-14,AL,Alabama,6825.0,0.0,,,,
586,2020-12-15,AL,Alabama,39000.0,0.0,32175.0,0.0,,
587,2020-12-16,AL,Alabama,39000.0,0.0,0.0,0.0,,
588,2020-12-17,AL,Alabama,39000.0,193.0,0.0,193.0,,
589,2020-12-18,AL,Alabama,39000.0,1647.0,0.0,1454.0,,
590,2020-12-19,AL,Alabama,39000.0,3152.0,0.0,1505.0,,
591,2020-12-20,AL,Alabama,39000.0,5767.0,0.0,2615.0,,
592,2020-12-21,AL,Alabama,57875.0,6452.0,18875.0,685.0,7292.86,921.71
593,2020-12-22,AL,Alabama,83000.0,7383.0,25125.0,931.0,6285.71,1054.71
594,2020-12-23,AL,Alabama,142725.0,9473.0,59725.0,2090.0,14817.86,1353.29
595,2020-12-24,AL,Alabama,142725.0,15857.0,0.0,6384.0,14817.86,2237.71
596,2020-12-25,AL,Alabama,142725.0,15857.0,0.0,0.0,14817.86,2030.0
